transaction_id,date,category,region,quantity,unit_price,payment_type,customer_age,total_value
TXN00612,2024-06-01 18:00:00,Electronics,West,1,409.36,Cash,25.0,409.36
TXN00613,2024-06-02 00:00:00,Sports,South,8,376.03,Debit Card,24.0,3008.24
TXN00614,2024-06-02 06:00:00,Home & Garden,West,8,351.27,Credit Card,51.0,2810.16
TXN00615,2024-06-02 12:00:00,Electronics,West,2,156.93,Credit Card,61.0,313.86
TXN00616,2024-06-02 18:00:00,Home & Garden,Central,4,33.26,Credit Card,70.0,133.04
TXN00617,2024-06-03 00:00:00,Books,West,6,174.81,Credit Card,31.0,1048.86
TXN00618,2024-06-03 06:00:00,Clothing,West,9,335.13,Cash,33.0,3016.17
TXN00619,2024-06-03 12:00:00,Books,East,8,55.75,Debit Card,60.0,446.0
TXN00620,2024-06-03 18:00:00,Books,Central,8,10.9,Debit Card,69.0,87.2
TXN00621,2024-06-04 00:00:00,Sports,North,7,74.15,PayPal,26.0,519.05
TXN00622,2024-06-04 06:00:00,Clothing,South,9,359.29,Credit Card,27.0,3233.61
TXN00623,2024-06-04 12:00:00,Books,West,2,486.53,PayPal,34.0,973.06
TXN00624,2024-06-04 18:00:00,Books,South,3,491.62,Cash,29.0,1474.86
TXN00625,2024-06-05 00:00:00,Clothing,North,8,249.52,PayPal,23.0,1996.16
TXN00626,2024-06-05 06:00:00,Clothing,South,6,435.33,Credit Card,36.0,2611.98
TXN00627,2024-06-05 12:00:00,Books,North,9,369.73,Debit Card,60.0,3327.57
TXN00628,2024-06-05 18:00:00,Clothing,East,4,253.01,Debit Card,58.0,1012.04
TXN00629,2024-06-06 00:00:00,Books,West,8,288.52,Credit Card,70.0,2308.16
TXN00630,2024-06-06 06:00:00,Books,North,3,72.93,Cash,46.0,218.79
TXN00631,2024-06-06 12:00:00,Sports,South,3,469.14,Credit Card,23.0,1407.42
TXN00632,2024-06-06 18:00:00,Electronics,West,8,179.21,Cash,42.0,1433.68
TXN00633,2024-06-07 00:00:00,Books,East,5,225.84,Debit Card,74.0,1129.2
TXN00634,2024-06-07 06:00:00,Home & Garden,West,3,337.47,Cash,41.0,1012.41
TXN00635,2024-06-07 12:00:00,Electronics,North,1,170.28,Credit Card,42.0,170.28
TXN00636,2024-06-07 18:00:00,Electronics,East,3,130.86,Credit Card,33.0,392.58
TXN00637,2024-06-08 00:00:00,Electronics,South,9,317.37,Credit Card,69.0,2856.33
TXN00638,2024-06-08 06:00:00,Sports,East,5,17.37,Cash,33.0,86.85
TXN00639,2024-06-08 12:00:00,Books,East,2,361.76,Cash,23.0,723.52
TXN00640,2024-06-08 18:00:00,Sports,Central,7,259.44,Cash,54.0,1816.08
TXN00641,2024-06-09 00:00:00,Books,East,2,304.85,Debit Card,38.0,609.7
TXN00642,2024-06-09 06:00:00,Sports,East,4,317.78,PayPal,21.0,1271.12
TXN00643,2024-06-09 12:00:00,Sports,West,7,265.89,PayPal,51.0,1861.23
TXN00644,2024-06-09 18:00:00,Home & Garden,South,4,293.35,Credit Card,45.0,1173.4
TXN00645,2024-06-10 00:00:00,Sports,West,7,343.48,Debit Card,55.0,2404.36
TXN00646,2024-06-10 06:00:00,Clothing,West,7,377.79,Cash,58.0,2644.53
TXN00647,2024-06-10 12:00:00,Home & Garden,North,1,365.09,Credit Card,45.0,365.09
TXN00648,2024-06-10 18:00:00,Sports,West,6,435.46,Debit Card,34.0,2612.76
TXN00649,2024-06-11 00:00:00,Electronics,Central,9,98.77,Credit Card,31.0,888.93
TXN00650,2024-06-11 06:00:00,Clothing,Central,2,203.57,Debit Card,24.0,407.14
TXN00651,2024-06-11 12:00:00,Clothing,North,3,474.16,,39.0,1422.48
TXN00652,2024-06-11 18:00:00,Clothing,South,5,201.31,PayPal,68.0,1006.55
TXN00653,2024-06-12 00:00:00,Home & Garden,South,9,66.81,Credit Card,18.0,601.29
TXN00654,2024-06-12 06:00:00,Sports,West,4,265.1,Cash,46.0,1060.4
TXN00655,2024-06-12 12:00:00,Sports,West,1,59.2,PayPal,69.0,59.2
TXN00656,2024-06-12 18:00:00,Electronics,West,4,105.41,PayPal,48.0,421.64
TXN00657,2024-06-13 00:00:00,Electronics,South,6,499.17,Cash,47.0,2995.02
TXN00658,2024-06-13 06:00:00,Clothing,East,5,272.97,Debit Card,74.0,1364.85
TXN00659,2024-06-13 12:00:00,Electronics,Central,1,145.61,Cash,32.0,145.61
TXN00660,2024-06-13 18:00:00,Home & Garden,East,4,497.41,Credit Card,35.0,1989.64
TXN00661,2024-06-14 00:00:00,Sports,East,6,483.45,Cash,52.0,2900.7
TXN00662,2024-06-14 06:00:00,Clothing,South,4,223.17,Debit Card,67.0,892.68
TXN00663,2024-06-14 12:00:00,Electronics,East,9,133.9,Cash,47.0,1205.1
TXN00664,2024-06-14 18:00:00,Home & Garden,North,5,420.01,Debit Card,51.0,2100.05
TXN00665,2024-06-15 00:00:00,Home & Garden,West,8,359.23,Debit Card,59.0,2873.84
TXN00666,2024-06-15 06:00:00,Electronics,North,9,345.04,Credit Card,28.0,3105.36
TXN00667,2024-06-15 12:00:00,Sports,Central,5,447.09,Cash,44.0,2235.45
TXN00668,2024-06-15 18:00:00,Electronics,West,6,346.26,Cash,41.0,2077.56
TXN00669,2024-06-16 00:00:00,Clothing,East,1,145.48,Credit Card,52.0,145.48
TXN00670,2024-06-16 06:00:00,Electronics,Central,7,348.46,Debit Card,56.0,2439.22
TXN00671,2024-06-16 12:00:00,Home & Garden,West,4,156.38,Cash,25.0,625.52
TXN00672,2024-06-16 18:00:00,Electronics,East,2,380.82,Credit Card,68.0,761.64
TXN00673,2024-06-17 00:00:00,Sports,North,5,311.78,Debit Card,35.0,1558.9
TXN00674,2024-06-17 06:00:00,Books,West,3,43.32,Credit Card,30.0,129.96
TXN00675,2024-06-17 12:00:00,Electronics,East,6,258.85,Cash,62.0,1553.1
TXN00676,2024-06-17 18:00:00,Sports,North,8,174.93,Credit Card,41.0,1399.44
TXN00677,2024-06-18 00:00:00,Sports,Central,7,167.64,PayPal,68.0,1173.48
TXN00678,2024-06-18 06:00:00,Home & Garden,Central,3,303.12,Debit Card,40.0,909.36
TXN00679,2024-06-18 12:00:00,Sports,Central,8,164.55,PayPal,29.0,1316.4
TXN00680,2024-06-18 18:00:00,Sports,Central,2,389.56,PayPal,66.0,779.12
TXN00681,2024-06-19 00:00:00,Sports,South,9,40.04,Debit Card,47.0,360.36
TXN00682,2024-06-19 06:00:00,Sports,West,4,331.89,Debit Card,48.0,1327.56
TXN00683,2024-06-19 12:00:00,Clothing,West,1,405.55,Credit Card,45.0,405.55
TXN00684,2024-06-19 18:00:00,Clothing,South,8,338.05,Debit Card,39.0,2704.4
TXN00685,2024-06-20 00:00:00,Home & Garden,East,7,251.13,PayPal,61.0,1757.91
TXN00686,2024-06-20 06:00:00,Electronics,East,5,475.4,PayPal,45.0,2377.0
TXN00687,2024-06-20 12:00:00,Sports,Central,5,153.47,Cash,30.0,767.35
TXN00688,2024-06-20 18:00:00,Electronics,North,7,14.49,Debit Card,42.0,101.43
TXN00689,2024-06-21 00:00:00,Electronics,East,5,218.83,PayPal,61.0,1094.15
TXN00690,2024-06-21 06:00:00,Home & Garden,North,8,21.34,Cash,68.0,170.72
TXN00691,2024-06-21 12:00:00,Sports,West,6,477.2,Cash,63.0,2863.2
TXN00692,2024-06-21 18:00:00,Sports,North,5,108.91,Credit Card,24.0,544.55
TXN00693,2024-06-22 00:00:00,Books,West,9,395.52,PayPal,62.0,3559.68
TXN00694,2024-06-22 06:00:00,Electronics,South,2,388.41,Credit Card,23.0,776.82
TXN00695,2024-06-22 12:00:00,Electronics,South,1,112.78,PayPal,41.0,112.78
TXN00696,2024-06-22 18:00:00,Clothing,Central,8,312.51,Credit Card,36.0,2500.08
TXN00697,2024-06-23 00:00:00,Books,East,3,28.8,Credit Card,36.0,86.4
TXN00698,2024-06-23 06:00:00,Clothing,Central,7,244.37,Debit Card,53.0,1710.59
TXN00699,2024-06-23 12:00:00,Clothing,West,8,12.25,Credit Card,68.0,98.0
TXN00700,2024-06-23 18:00:00,Clothing,Central,6,460.97,Debit Card,26.0,2765.82
TXN00701,2024-06-24 00:00:00,Home & Garden,North,9,488.16,Cash,65.0,4393.44
TXN00702,2024-06-24 06:00:00,Home & Garden,West,7,115.03,PayPal,53.0,805.21
TXN00703,2024-06-24 12:00:00,Clothing,South,5,108.01,Cash,55.0,540.05
TXN00704,2024-06-24 18:00:00,Books,East,8,378.09,PayPal,57.0,3024.72
TXN00705,2024-06-25 00:00:00,Electronics,West,2,130.42,Cash,46.0,260.84
TXN00706,2024-06-25 06:00:00,Books,West,7,448.06,PayPal,41.0,3136.42
TXN00707,2024-06-25 12:00:00,Sports,North,4,289.09,Credit Card,65.0,1156.36
TXN00708,2024-06-25 18:00:00,Home & Garden,East,9,178.63,PayPal,22.0,1607.67
TXN00709,2024-06-26 00:00:00,Electronics,South,1,417.18,PayPal,70.0,417.18
TXN00710,2024-06-26 06:00:00,Electronics,West,7,249.24,,71.0,1744.68
TXN00711,2024-06-26 12:00:00,Sports,West,6,456.26,Cash,59.0,2737.56
TXN00712,2024-06-26 18:00:00,Sports,North,8,464.37,Cash,72.0,3714.96
TXN00713,2024-06-27 00:00:00,Clothing,Central,5,86.88,Debit Card,62.0,434.4
TXN00714,2024-06-27 06:00:00,Home & Garden,South,1,6.15,Debit Card,43.0,6.15
TXN00715,2024-06-27 12:00:00,Home & Garden,East,1,492.05,,31.0,492.05
TXN00716,2024-06-27 18:00:00,Books,West,9,453.54,PayPal,56.0,4081.86
TXN00717,2024-06-28 00:00:00,Clothing,West,6,32.45,Credit Card,46.0,194.7
TXN00718,2024-06-28 06:00:00,Clothing,South,5,417.35,Credit Card,69.0,2086.75
TXN00719,2024-06-28 12:00:00,Clothing,Central,1,231.61,PayPal,23.0,231.61
TXN00720,2024-06-28 18:00:00,Clothing,West,6,133.19,Debit Card,24.0,799.14
TXN00721,2024-06-29 00:00:00,Home & Garden,South,6,439.98,PayPal,54.0,2639.88
TXN00722,2024-06-29 06:00:00,Home & Garden,North,3,102.35,Credit Card,70.0,307.05
TXN00723,2024-06-29 12:00:00,Clothing,Central,8,473.91,Debit Card,35.0,3791.28
TXN00724,2024-06-29 18:00:00,Books,East,1,106.78,Debit Card,40.0,106.78
TXN00725,2024-06-30 00:00:00,Electronics,West,1,308.77,Credit Card,61.0,308.77
TXN00726,2024-06-30 06:00:00,Electronics,South,6,115.43,PayPal,55.0,692.58
TXN00727,2024-06-30 12:00:00,Books,North,1,275.11,Cash,18.0,275.11
TXN00728,2024-06-30 18:00:00,Clothing,East,6,343.57,PayPal,21.0,2061.42
TXN00729,2024-07-01 00:00:00,Home & Garden,South,1,99.16,PayPal,68.0,99.16
TXN00730,2024-07-01 06:00:00,Electronics,South,6,262.84,Credit Card,61.0,1577.04
TXN00731,2024-07-01 12:00:00,Sports,East,3,237.18,Debit Card,64.0,711.54
TXN00732,2024-07-01 18:00:00,Sports,North,8,40.16,Credit Card,52.0,321.28
TXN00733,2024-07-02 00:00:00,Books,North,6,410.06,PayPal,40.0,2460.36
TXN00734,2024-07-02 06:00:00,Clothing,Central,1,171.16,Cash,44.0,171.16
TXN00735,2024-07-02 12:00:00,Electronics,West,5,289.42,Cash,43.0,1447.1
TXN00736,2024-07-02 18:00:00,Clothing,East,8,259.82,Cash,69.0,2078.56
TXN00737,2024-07-03 00:00:00,Electronics,East,3,259.06,Credit Card,,777.18
TXN00738,2024-07-03 06:00:00,Books,East,6,58.08,Debit Card,60.0,348.48
TXN00739,2024-07-03 12:00:00,Books,North,5,214.62,Credit Card,33.0,1073.1
TXN00740,2024-07-03 18:00:00,Sports,West,6,228.92,Cash,58.0,1373.52
TXN00741,2024-07-04 00:00:00,Clothing,Central,1,368.15,PayPal,20.0,368.15
TXN00742,2024-07-04 06:00:00,Sports,South,7,420.81,Debit Card,49.0,2945.67
TXN00743,2024-07-04 12:00:00,Clothing,South,9,274.77,Credit Card,22.0,2472.93
TXN00744,2024-07-04 18:00:00,Sports,East,2,47.96,Credit Card,37.0,95.92
TXN00745,2024-07-05 00:00:00,Home & Garden,West,5,122.24,Debit Card,,611.2
TXN00746,2024-07-05 06:00:00,Home & Garden,North,4,86.64,Debit Card,49.0,346.56
TXN00747,2024-07-05 12:00:00,Home & Garden,West,6,66.68,PayPal,43.0,400.08
TXN00748,2024-07-05 18:00:00,Home & Garden,West,6,186.12,Debit Card,64.0,1116.72
TXN00749,2024-07-06 00:00:00,Electronics,North,2,118.55,PayPal,23.0,237.1
TXN00750,2024-07-06 06:00:00,Home & Garden,East,2,113.06,Cash,53.0,226.12
TXN00751,2024-07-06 12:00:00,Books,West,4,32.07,Cash,57.0,128.28
TXN00752,2024-07-06 18:00:00,Books,South,1,13.75,Credit Card,68.0,13.75
TXN00753,2024-07-07 00:00:00,Electronics,North,9,55.87,Cash,22.0,502.83
TXN00754,2024-07-07 06:00:00,Home & Garden,Central,7,90.24,Cash,30.0,631.68
TXN00755,2024-07-07 12:00:00,Home & Garden,East,7,218.34,PayPal,49.0,1528.38
TXN00756,2024-07-07 18:00:00,Home & Garden,North,3,257.71,Credit Card,33.0,773.13
TXN00757,2024-07-08 00:00:00,Sports,Central,3,74.59,Debit Card,18.0,223.77
TXN00758,2024-07-08 06:00:00,Clothing,Central,1,215.27,Credit Card,30.0,215.27
TXN00759,2024-07-08 12:00:00,Sports,West,3,174.17,Cash,71.0,522.51
TXN00760,2024-07-08 18:00:00,Clothing,West,3,95.79,Debit Card,28.0,287.37
TXN00761,2024-07-09 00:00:00,Home & Garden,West,4,8.39,Credit Card,70.0,33.56
TXN00762,2024-07-09 06:00:00,Home & Garden,North,4,236.17,Credit Card,25.0,944.68
TXN00763,2024-07-09 12:00:00,Sports,North,3,344.4,Credit Card,42.0,1033.2
TXN00764,2024-07-09 18:00:00,Sports,East,8,117.01,Credit Card,57.0,936.08
TXN00765,2024-07-10 00:00:00,Clothing,West,8,70.24,PayPal,49.0,561.92
TXN00766,2024-07-10 06:00:00,Books,Central,1,444.09,Credit Card,41.0,444.09
TXN00767,2024-07-10 12:00:00,Clothing,South,7,141.14,Cash,45.0,987.98
TXN00768,2024-07-10 18:00:00,Sports,East,2,115.69,Cash,31.0,231.38
TXN00769,2024-07-11 00:00:00,Sports,North,1,429.26,PayPal,62.0,429.26
TXN00770,2024-07-11 06:00:00,Electronics,East,3,409.47,Debit Card,20.0,1228.41
TXN00771,2024-07-11 12:00:00,Sports,East,4,226.93,Debit Card,53.0,907.72
TXN00772,2024-07-11 18:00:00,Electronics,East,6,247.17,Cash,44.0,1483.02
TXN00773,2024-07-12 00:00:00,Books,East,5,112.79,Cash,37.0,563.95
TXN00774,2024-07-12 06:00:00,Clothing,South,4,43.76,PayPal,64.0,175.04
TXN00775,2024-07-12 12:00:00,Clothing,West,8,288.85,Debit Card,32.0,2310.8
TXN00776,2024-07-12 18:00:00,Electronics,Central,4,53.68,Debit Card,44.0,214.72
TXN00777,2024-07-13 00:00:00,Clothing,East,2,227.39,Credit Card,70.0,454.78
TXN00778,2024-07-13 06:00:00,Sports,East,3,470.55,Credit Card,62.0,1411.65
TXN00779,2024-07-13 12:00:00,Home & Garden,East,6,476.65,Credit Card,58.0,2859.9
TXN00780,2024-07-13 18:00:00,Electronics,West,8,123.47,PayPal,45.0,987.76
TXN00781,2024-07-14 00:00:00,Clothing,North,8,313.94,Cash,42.0,2511.52
TXN00782,2024-07-14 06:00:00,Electronics,North,9,239.67,PayPal,59.0,2157.03
TXN00783,2024-07-14 12:00:00,Electronics,South,7,438.46,Debit Card,61.0,3069.22
TXN00784,2024-07-14 18:00:00,Home & Garden,North,2,139.36,Cash,63.0,278.72
TXN00785,2024-07-15 00:00:00,Sports,East,8,6.83,Credit Card,50.0,54.64
TXN00786,2024-07-15 06:00:00,Electronics,East,7,85.47,PayPal,63.0,598.29
TXN00787,2024-07-15 12:00:00,Clothing,East,8,178.01,PayPal,31.0,1424.08
TXN00788,2024-07-15 18:00:00,Books,South,3,161.28,Credit Card,25.0,483.84
TXN00789,2024-07-16 00:00:00,Electronics,East,7,396.72,PayPal,65.0,2777.04
TXN00790,2024-07-16 06:00:00,Electronics,North,9,341.88,Credit Card,31.0,3076.92
TXN00791,2024-07-16 12:00:00,Home & Garden,West,3,153.28,Debit Card,18.0,459.84
TXN00792,2024-07-16 18:00:00,Sports,West,6,231.58,Cash,33.0,1389.48
TXN00793,2024-07-17 00:00:00,Books,Central,2,52.3,Debit Card,35.0,104.6
TXN00794,2024-07-17 06:00:00,Clothing,North,2,449.58,Debit Card,24.0,899.16
TXN00795,2024-07-17 12:00:00,Books,East,5,468.04,Credit Card,32.0,2340.2
TXN00796,2024-07-17 18:00:00,Clothing,West,5,490.0,PayPal,41.0,2450.0
TXN00797,2024-07-18 00:00:00,Sports,North,7,434.93,,66.0,3044.51
TXN00798,2024-07-18 06:00:00,Clothing,West,2,91.11,Debit Card,68.0,182.22
TXN00799,2024-07-18 12:00:00,Home & Garden,East,7,27.87,Debit Card,72.0,195.09
TXN00800,2024-07-18 18:00:00,Home & Garden,West,5,291.9,PayPal,30.0,1459.5
TXN00801,2024-07-19 00:00:00,Home & Garden,Central,6,456.74,PayPal,26.0,2740.44
TXN00802,2024-07-19 06:00:00,Home & Garden,Central,8,92.79,Credit Card,73.0,742.32
TXN00803,2024-07-19 12:00:00,Books,West,4,8.49,Debit Card,73.0,33.96
TXN00804,2024-07-19 18:00:00,Sports,North,7,403.72,Cash,32.0,2826.04
TXN00805,2024-07-20 00:00:00,Clothing,North,6,43.01,PayPal,74.0,258.06
TXN00806,2024-07-20 06:00:00,Clothing,North,2,209.78,Credit Card,52.0,419.56
TXN00807,2024-07-20 12:00:00,Home & Garden,West,8,341.05,Debit Card,41.0,2728.4
TXN00808,2024-07-20 18:00:00,Home & Garden,North,9,122.21,Cash,50.0,1099.89
TXN00809,2024-07-21 00:00:00,Electronics,East,5,46.56,PayPal,33.0,232.8
TXN00810,2024-07-21 06:00:00,Sports,Central,4,386.16,Cash,25.0,1544.64
TXN00811,2024-07-21 12:00:00,Books,East,6,316.94,PayPal,46.0,1901.64
TXN00812,2024-07-21 18:00:00,Clothing,North,8,494.3,Credit Card,40.0,3954.4
TXN00813,2024-07-22 00:00:00,Electronics,East,3,175.43,Cash,62.0,526.29
TXN00814,2024-07-22 06:00:00,Electronics,North,1,35.57,Debit Card,48.0,35.57
TXN00815,2024-07-22 12:00:00,Clothing,West,4,368.5,Debit Card,57.0,1474.0
TXN00816,2024-07-22 18:00:00,Books,East,4,263.26,PayPal,66.0,1053.04
TXN00817,2024-07-23 00:00:00,Electronics,West,1,110.54,Debit Card,71.0,110.54
TXN00818,2024-07-23 06:00:00,Electronics,West,9,391.96,Cash,72.0,3527.64
TXN00819,2024-07-23 12:00:00,Sports,South,3,105.86,Credit Card,31.0,317.58
TXN00820,2024-07-23 18:00:00,Books,North,5,134.03,PayPal,70.0,670.15
TXN00821,2024-07-24 00:00:00,Electronics,Central,6,50.8,Cash,47.0,304.8
TXN00822,2024-07-24 06:00:00,Books,North,8,202.72,PayPal,70.0,1621.76
TXN00823,2024-07-24 12:00:00,Clothing,Central,6,212.37,Credit Card,56.0,1274.22
TXN00824,2024-07-24 18:00:00,Home & Garden,North,3,259.71,PayPal,44.0,779.13
TXN00825,2024-07-25 00:00:00,Electronics,West,6,355.94,Debit Card,64.0,2135.64
TXN00826,2024-07-25 06:00:00,Sports,East,1,453.52,Debit Card,33.0,453.52
TXN00827,2024-07-25 12:00:00,Clothing,East,4,73.18,PayPal,68.0,292.72
TXN00828,2024-07-25 18:00:00,Books,South,6,31.9,Credit Card,23.0,191.4
TXN00829,2024-07-26 00:00:00,Clothing,Central,7,14.17,Credit Card,72.0,99.19
TXN00830,2024-07-26 06:00:00,Electronics,Central,3,76.09,Debit Card,50.0,228.27
TXN00831,2024-07-26 12:00:00,Books,Central,9,330.68,Credit Card,61.0,2976.12
TXN00832,2024-07-26 18:00:00,Home & Garden,West,7,365.1,PayPal,35.0,2555.7
TXN00833,2024-07-27 00:00:00,Clothing,Central,1,394.32,Cash,33.0,394.32
TXN00834,2024-07-27 06:00:00,Electronics,East,2,125.64,PayPal,29.0,251.28
TXN00835,2024-07-27 12:00:00,Sports,West,1,156.42,Debit Card,37.0,156.42
TXN00836,2024-07-27 18:00:00,Books,North,9,244.15,Debit Card,62.0,2197.35
TXN00837,2024-07-28 00:00:00,Clothing,Central,9,36.28,Debit Card,57.0,326.52
TXN00838,2024-07-28 06:00:00,Clothing,Central,7,307.52,Credit Card,46.0,2152.64
TXN00839,2024-07-28 12:00:00,Home & Garden,North,3,491.95,PayPal,47.0,1475.85
TXN00840,2024-07-28 18:00:00,Home & Garden,Central,5,183.6,Cash,43.0,918.0
TXN00841,2024-07-29 00:00:00,Sports,North,4,377.66,PayPal,39.0,1510.64
TXN00842,2024-07-29 06:00:00,Sports,West,7,252.52,Cash,50.0,1767.64
TXN00843,2024-07-29 12:00:00,Electronics,East,9,68.27,PayPal,70.0,614.43
TXN00844,2024-07-29 18:00:00,Electronics,North,2,293.21,Debit Card,56.0,586.42
TXN00845,2024-07-30 00:00:00,Sports,South,8,153.44,Cash,64.0,1227.52
TXN00846,2024-07-30 06:00:00,Sports,North,9,22.03,PayPal,46.0,198.27
TXN00847,2024-07-30 12:00:00,Books,Central,9,319.29,Credit Card,39.0,2873.61
TXN00848,2024-07-30 18:00:00,Home & Garden,West,7,430.17,Credit Card,62.0,3011.19
TXN00849,2024-07-31 00:00:00,Electronics,West,9,175.66,PayPal,30.0,1580.94
TXN00850,2024-07-31 06:00:00,Home & Garden,North,9,198.2,Debit Card,26.0,1783.8
TXN00851,2024-07-31 12:00:00,Home & Garden,East,3,446.06,Cash,41.0,1338.18
TXN00852,2024-07-31 18:00:00,Sports,South,4,407.74,,32.0,1630.96
TXN00853,2024-08-01 00:00:00,Books,West,2,358.9,Credit Card,53.0,717.8
TXN00854,2024-08-01 06:00:00,Clothing,Central,3,128.15,Cash,30.0,384.45
TXN00855,2024-08-01 12:00:00,Books,Central,5,455.56,Credit Card,44.0,2277.8
TXN00856,2024-08-01 18:00:00,Books,East,5,81.44,Credit Card,61.0,407.2
TXN00857,2024-08-02 00:00:00,Home & Garden,West,6,315.25,,54.0,1891.5
TXN00858,2024-08-02 06:00:00,Books,North,7,19.26,Credit Card,24.0,134.82
TXN00859,2024-08-02 12:00:00,Electronics,Central,7,323.64,Cash,25.0,2265.48
TXN00860,2024-08-02 18:00:00,Home & Garden,East,1,142.19,Debit Card,54.0,142.19
TXN00861,2024-08-03 00:00:00,Electronics,West,2,227.59,PayPal,58.0,455.18
TXN00862,2024-08-03 06:00:00,Clothing,West,9,175.91,Cash,31.0,1583.19
TXN00863,2024-08-03 12:00:00,Home & Garden,West,2,90.51,PayPal,29.0,181.02
TXN00864,2024-08-03 18:00:00,Clothing,West,6,312.88,Credit Card,53.0,1877.28
TXN00865,2024-08-04 00:00:00,Home & Garden,West,1,441.58,Credit Card,69.0,441.58
TXN00866,2024-08-04 06:00:00,Sports,Central,3,479.75,,57.0,1439.25
TXN00867,2024-08-04 12:00:00,Books,East,2,100.21,Cash,34.0,200.42
TXN00868,2024-08-04 18:00:00,Sports,West,3,360.1,Debit Card,57.0,1080.3
TXN00869,2024-08-05 00:00:00,Clothing,South,5,333.85,Cash,70.0,1669.25
TXN00870,2024-08-05 06:00:00,Books,South,6,174.97,Cash,46.0,1049.82
TXN00871,2024-08-05 12:00:00,Home & Garden,East,9,14.45,PayPal,44.0,130.05
TXN00872,2024-08-05 18:00:00,Books,North,4,346.45,Credit Card,18.0,1385.8
TXN00873,2024-08-06 00:00:00,Electronics,North,7,473.02,Cash,69.0,3311.14
TXN00874,2024-08-06 06:00:00,Books,North,6,317.9,Debit Card,51.0,1907.4
TXN00875,2024-08-06 12:00:00,Electronics,South,2,220.47,Cash,21.0,440.94
TXN00876,2024-08-06 18:00:00,Books,North,8,264.95,Credit Card,41.0,2119.6
TXN00877,2024-08-07 00:00:00,Electronics,Central,7,103.82,Cash,38.0,726.74
TXN00878,2024-08-07 06:00:00,Clothing,West,7,376.52,PayPal,50.0,2635.64
TXN00879,2024-08-07 12:00:00,Sports,South,8,374.48,Credit Card,24.0,2995.84
TXN00880,2024-08-07 18:00:00,Home & Garden,East,1,77.03,Cash,18.0,77.03
TXN00881,2024-08-08 00:00:00,Books,East,1,439.6,PayPal,58.0,439.6
TXN00882,2024-08-08 06:00:00,Sports,West,8,138.25,Credit Card,20.0,1106.0
TXN00883,2024-08-08 12:00:00,Home & Garden,South,4,491.22,Cash,61.0,1964.88
TXN00884,2024-08-08 18:00:00,Home & Garden,North,5,194.54,PayPal,68.0,972.7
TXN00885,2024-08-09 00:00:00,Electronics,North,8,93.05,Debit Card,32.0,744.4
TXN00886,2024-08-09 06:00:00,Clothing,Central,5,179.1,PayPal,48.0,895.5
TXN00887,2024-08-09 12:00:00,Clothing,Central,4,222.89,Debit Card,71.0,891.56
TXN00888,2024-08-09 18:00:00,Sports,North,6,39.31,Cash,33.0,235.86
TXN00889,2024-08-10 00:00:00,Clothing,East,5,291.22,PayPal,27.0,1456.1
TXN00890,2024-08-10 06:00:00,Books,East,7,300.83,Debit Card,71.0,2105.81
TXN00891,2024-08-10 12:00:00,Clothing,Central,7,370.77,Credit Card,46.0,2595.39
TXN00892,2024-08-10 18:00:00,Sports,West,4,19.44,PayPal,23.0,77.76
TXN00893,2024-08-11 00:00:00,Clothing,North,5,272.91,Cash,46.0,1364.55
TXN00894,2024-08-11 06:00:00,Books,Central,3,31.19,Credit Card,34.0,93.57
TXN00895,2024-08-11 12:00:00,Electronics,Central,4,352.07,Debit Card,70.0,1408.28
TXN00896,2024-08-11 18:00:00,Sports,North,4,32.59,PayPal,39.0,130.36
TXN00897,2024-08-12 00:00:00,Electronics,North,3,456.31,PayPal,41.0,1368.93
TXN00898,2024-08-12 06:00:00,Electronics,East,5,352.53,Cash,34.0,1762.65
TXN00899,2024-08-12 12:00:00,Electronics,West,5,256.16,Credit Card,38.0,1280.8
TXN00900,2024-08-12 18:00:00,Home & Garden,West,7,223.54,PayPal,68.0,1564.78
TXN00901,2024-08-13 00:00:00,Home & Garden,North,4,69.68,PayPal,67.0,278.72
TXN00902,2024-08-13 06:00:00,Electronics,South,4,149.04,Credit Card,28.0,596.16
TXN00903,2024-08-13 12:00:00,Sports,Central,9,435.13,PayPal,73.0,3916.17
TXN00904,2024-08-13 18:00:00,Books,Central,6,452.7,Credit Card,,2716.2
TXN00905,2024-08-14 00:00:00,Books,North,4,5.37,Credit Card,59.0,21.48
TXN00906,2024-08-14 06:00:00,Clothing,South,2,299.1,Credit Card,56.0,598.2
TXN00907,2024-08-14 12:00:00,Sports,East,6,361.05,Cash,22.0,2166.3
TXN00908,2024-08-14 18:00:00,Home & Garden,North,2,311.28,,61.0,622.56
TXN00909,2024-08-15 00:00:00,Electronics,North,5,45.43,Credit Card,65.0,227.15
TXN00910,2024-08-15 06:00:00,Clothing,Central,6,112.77,Debit Card,74.0,676.62
TXN00911,2024-08-15 12:00:00,Books,North,4,128.92,Debit Card,38.0,515.68
TXN00912,2024-08-15 18:00:00,Home & Garden,North,3,416.7,Cash,35.0,1250.1
TXN00913,2024-08-16 00:00:00,Home & Garden,North,7,234.28,Credit Card,52.0,1639.96
TXN00914,2024-08-16 06:00:00,Electronics,Central,2,245.98,Debit Card,37.0,491.96
TXN00915,2024-08-16 12:00:00,Books,East,6,467.77,Debit Card,32.0,2806.62
TXN00916,2024-08-16 18:00:00,Sports,East,4,320.36,PayPal,22.0,1281.44
